CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
9267.0,57.0,Male,83874.0,Referral,Consideration,6399.477074,0.10647907288949152,0.020163029,33.0,1.572327280575602,0.9292129898620267,73.0,0.0,0.0,6.0,1387.0,IsConfid,ToolConfid,0
9894.0,32.0,Male,57855.0,Referral,Awareness,487.114109888209,0.2564086023415964,0.033838388,5.0,1.0625529698858687,12.202955031872062,59.0,2.999999999999999,8.0,7.0,4662.0,IsConfid,ToolConfid,0
8878.0,28.0,Male,41972.00000000001,Social Media,Consideration,1253.7863703716553,0.04955082742754009,0.043534709,16.0,7.490898149784119,4.597934082383748,21.000000000000004,0.0,7.0,3.0,2895.0,IsConfid,ToolConfid,0
8113.0,25.0,Female,67659.0,Referral,Conversion,2135.8877121490145,0.041469984,0.0535687162928589,34.0,2.692540546444005,3.2341158317995955,72.0,8.0,0.0,0.0,4643.0,IsConfid,ToolConfid,0
9152.0,47.0,Male,111181.0,SEO,Awareness,3946.34245974896,0.1156206524136426,0.1515481099971828,9.999999999999998,4.142058687231623,8.004091100088324,35.0,4.0,0.0,1.0,3037.0,IsConfid,ToolConfid,0
8688.0,19.0,Female,23389.000000000007,Email,Awareness,1972.0060529874263,0.02219976125538739,0.0316815203874809,46.0,1.4075095655709449,4.5672105954295805,78.0,11.0,2.0,3.0,3194.0,IsConfid,ToolConfid,0
8667.0,52.0,Male,33423.0,PPC,Retention,2509.966157597048,0.2893077616153685,0.0483421384728384,8.0,1.6587730505320613,13.701065807784827,18.999999999999996,6.0,1.0,3.0,1675.0,IsConfid,ToolConfid,0
8043.0,24.0,Male,43386.0,SEO,Retention,5705.127963379232,0.049681979000000015,0.1855592363192903,21.0,2.290589950043227,8.553267291850656,33.0,5.0,9.0,0.0,913.0,IsConfid,ToolConfid,0
9267.0,57.0,Male,83874.0,Referral,Consideration,6399.477074,0.10647907288949152,0.020163029,33.0,1.572327280575602,0.9292129898620267,73.0,0.0,0.0,6.0,1387.0,IsConfid,ToolConfid,0
9909.0,34.0,Female,22369.0,Email,Retention,4982.793251762692,0.064468325,0.1973192617265432,23.0,1.0913954191664255,8.219838755,54.0,11.0,1.0,5.0,40.0,IsConfid,ToolConfid,0
8212.0,49.0,Male,54094.0,Social Media,Retention,454.65351694879155,0.018119345417981714,0.1053305349643364,30.0,1.9407954767589874,12.12390981108774,33.0,18.0,2.0,0.0,2301.0,IsConfid,ToolConfid,0
9894.0,32.0,Male,57855.0,Referral,Awareness,487.114109888209,0.2564086023415964,0.033838388,5.0,1.0625529698858687,12.202955031872062,59.0,2.999999999999999,8.0,7.0,4662.0,IsConfid,ToolConfid,0
8660.0,56.0,Female,88408.0,Email,Consideration,3437.933627283229,0.040135766,0.014307553057547398,4.0,4.673017170889285,13.137956170079148,32.0,13.0,1.0,4.0,3834.0,IsConfid,ToolConfid,0
9152.0,47.0,Male,111181.0,SEO,Awareness,3946.34245974896,0.1156206524136426,0.1515481099971828,9.999999999999998,4.142058687231623,8.004091100088324,35.0,4.0,0.0,1.0,3037.0,IsConfid,ToolConfid,0
8320.0,52.0,Female,65076.0,PPC,Awareness,4238.710869333922,0.060450508,0.053911843,45.0,2.851955007986383,4.377328023923936,98.0,2.000000000000001,2.0,3.0,4227.0,IsConfid,ToolConfid,0
9909.0,34.0,Female,22369.0,Email,Retention,4982.793251762692,0.064468325,0.1973192617265432,23.0,1.0913954191664255,8.219838755,54.0,11.0,1.0,5.0,40.0,IsConfid,ToolConfid,0
9026.0,64.0,Male,142688.0,PPC,Conversion,2207.997920088998,0.075076701,0.03770564400000001,15.0,2.074207729859924,6.0341614597082485,22.0,0.0,1.0,3.0,2520.0,IsConfid,ToolConfid,0
8667.0,52.0,Male,33423.0,PPC,Retention,2509.966157597048,0.2893077616153685,0.0483421384728384,8.0,1.6587730505320613,13.701065807784827,18.999999999999996,6.0,1.0,3.0,1675.0,IsConfid,ToolConfid,0
9552.0,22.0,Female,64261.0,PPC,Conversion,422.0435804013723,0.2795522775060278,0.065964443,0.0,4.69130211263882,7.016935370239247,40.0,2.000000000000001,1.0,0.0,871.0,IsConfid,ToolConfid,0
8212.0,49.0,Male,54094.0,Social Media,Retention,454.65351694879155,0.018119345417981714,0.1053305349643364,30.0,1.9407954767589874,12.12390981108774,33.0,18.0,2.0,0.0,2301.0,IsConfid,ToolConfid,0
9495.0,40.0,Female,116355.0,SEO,Conversion,2982.271818045756,0.063326474,0.054677267,9.0,7.345844178849648,1.5966869864429025,97.0,0.0,0.0,6.0,1322.0,IsConfid,ToolConfid,0
9174.0,50.0,Male,107753.0,Referral,Retention,7609.37959348101,0.1166550784690355,0.07336725,25.0,1.9221615760415092,4.262413007,3.0,1.0,2.0,8.0,523.0000000000002,IsConfid,ToolConfid,0
9134.0,61.0,Male,79185.0,Referral,Consideration,1211.717741957988,0.1322664960301417,0.043153832999999996,18.0,2.4129102320628624,7.707549754521623,7.0,1.0,2.0,0.0,2410.0,IsConfid,ToolConfid,0
8521.0,22.0,Male,58196.0,PPC,Conversion,2339.437081456101,0.083958179,0.0397792917951047,31.0,1.5857483834288044,11.965585234437189,87.0,14.0,2.0,1.0,2909.0,IsConfid,ToolConfid,0
8364.0,45.0,Female,42699.0,Social Media,Retention,2957.8015939148454,0.093754133,0.1316899175595166,45.0,9.463306742,8.717557301115745,13.0,2.000000000000001,0.0,0.0,7.0,IsConfid,ToolConfid,0
8810.0,66.0,Female,92592.0,SEO,Consideration,711.9708143999997,0.1248756351985262,0.1047306857225707,1.0,8.007697312638712,3.4305287504690876,46.0,0.0,4.0,0.0,4480.0,IsConfid,ToolConfid,0
8113.0,25.0,Female,67659.0,Referral,Conversion,2135.8877121490145,0.041469984,0.0535687162928589,34.0,2.692540546444005,3.2341158317995955,72.0,8.0,0.0,0.0,4643.0,IsConfid,ToolConfid,0
8810.0,66.0,Female,92592.0,SEO,Consideration,711.9708143999997,0.1248756351985262,0.1047306857225707,1.0,8.007697312638712,3.4305287504690876,46.0,0.0,4.0,0.0,4480.0,IsConfid,ToolConfid,0
9414.0,64.0,Female,53062.0,Referral,Consideration,1181.9456357343688,0.095229376,0.06017059,27.0,8.092357150824213,1.3874709461105086,53.0,7.0,2.0,1.0,4368.0,IsConfid,ToolConfid,0
9824.0,57.0,Female,45357.0,Email,Consideration,1432.8192532895482,0.014243042000000011,0.1047231609650394,20.0,8.745166275781635,1.7195520000000002,4.0,2.999999999999999,2.0,6.0,2198.0,IsConfid,ToolConfid,0
8320.0,52.0,Female,65076.0,PPC,Awareness,4238.710869333922,0.060450508,0.053911843,45.0,2.851955007986383,4.377328023923936,98.0,2.000000000000001,2.0,3.0,4227.0,IsConfid,ToolConfid,0
9552.0,22.0,Female,64261.0,PPC,Conversion,422.0435804013723,0.2795522775060278,0.065964443,0.0,4.69130211263882,7.016935370239247,40.0,2.000000000000001,1.0,0.0,871.0,IsConfid,ToolConfid,0
9519.0,57.0,Male,63715.0,Social Media,Consideration,4496.073644096137,0.24149593764844,0.0331605753338456,44.0,2.204615766210233,7.628809075871342,85.0,4.0,2.0,1.0,4179.0,IsConfid,ToolConfid,0
8015.0,41.0,Female,39192.0,Email,Awareness,429.0792173674399,0.072889729,0.095388962,44.0,6.953694912,2.2520393830350898,33.0,0.0,1.0,1.0,4474.0,IsConfid,ToolConfid,0
9414.0,64.0,Female,53062.0,Referral,Consideration,1181.9456357343688,0.095229376,0.06017059,27.0,8.092357150824213,1.3874709461105086,53.0,7.0,2.0,1.0,4368.0,IsConfid,ToolConfid,0
9690.0,56.0,Female,52399.0,Email,Retention,491.5522203999999,0.049489559,0.1993079177258105,11.0,5.988658954,2.4020156754877524,83.0,6.0,1.0,0.0,1413.0,IsConfid,ToolConfid,0
9603.0,48.0,Male,134977.0,SEO,Consideration,7031.605036,0.070902515,0.0489883699411528,48.0,8.122919327882778,1.5299820520550202,96.0,0.0,0.0,2.0,62.0,IsConfid,ToolConfid,0
9752.0,58.0,Female,73046.0,Referral,Awareness,6277.047746280007,0.029906838220260606,0.03799279999999999,16.0,7.368154729899031,0.8268784623009635,39.0,0.0,2.0,6.0,3614.0,IsConfid,ToolConfid,0
8660.0,56.0,Female,88408.0,Email,Consideration,3437.933627283229,0.040135766,0.014307553057547398,4.0,4.673017170889285,13.137956170079148,32.0,13.0,1.0,4.0,3834.0,IsConfid,ToolConfid,0
8356.0,68.0,Male,127519.0,Referral,Conversion,1473.951839656626,0.073728404,0.104482406933688,2.0,2.119440227149255,13.380648397617398,31.0,1.0,1.0,3.0,1188.0,IsConfid,ToolConfid,0
8878.0,28.0,Male,41972.00000000001,Social Media,Consideration,1253.7863703716553,0.04955082742754009,0.043534709,16.0,7.490898149784119,4.597934082383748,21.000000000000004,0.0,7.0,3.0,2895.0,IsConfid,ToolConfid,0
8853.0,49.0,Female,63751.0,SEO,Awareness,1275.7121558949302,0.056429451153514304,0.029446695999999994,40.0,8.509201226600347,8.844412646046289,9.0,5.0,1.0,3.0,1216.0,IsConfid,ToolConfid,0
8580.0,67.0,Female,42791.0,PPC,Awareness,2627.900017889859,0.081048322,0.021203735116524,41.0,7.547701047,4.824896617825387,15.0,2.000000000000001,8.0,0.0,2219.0,IsConfid,ToolConfid,0
9164.0,42.0,Male,75578.0,SEO,Awareness,2135.348092917973,0.131275451417809,0.1911167034304861,27.0,9.651063483269322,1.2174583472516423,7.0,4.0,7.0,0.0,105.0,IsConfid,ToolConfid,0
9267.0,57.0,Male,83874.0,Referral,Consideration,6399.477074,0.10647907288949152,0.020163029,33.0,1.572327280575602,0.9292129898620267,73.0,0.0,0.0,6.0,1387.0,IsConfid,ToolConfid,0
8356.0,68.0,Male,127519.0,Referral,Conversion,1473.951839656626,0.073728404,0.104482406933688,2.0,2.119440227149255,13.380648397617398,31.0,1.0,1.0,3.0,1188.0,IsConfid,ToolConfid,0
9752.0,58.0,Female,73046.0,Referral,Awareness,6277.047746280007,0.029906838220260606,0.03799279999999999,16.0,7.368154729899031,0.8268784623009635,39.0,0.0,2.0,6.0,3614.0,IsConfid,ToolConfid,0
8303.0,52.0,Female,22985.0,Social Media,Consideration,3811.797608457356,0.083424037,0.1384330262747919,13.0,5.781170007534629,4.065523599455561,14.0,2.999999999999999,0.0,1.0,297.0,IsConfid,ToolConfid,0
9199.0,46.0,Female,115002.0,Social Media,Awareness,6061.760989,0.049665638,0.035780643,3.0,8.824091183671747,4.530852945403144,59.0,16.0,2.0,6.0,2092.0,IsConfid,ToolConfid,0
9271.0,53.0,Male,64200.0,Referral,Awareness,6081.776813,0.035639747,0.1995912187161988,18.0,2.8179411808849872,4.529062010791187,25.0,2.000000000000001,1.0,6.0,4018.0,IsConfid,ToolConfid,0
9824.0,57.0,Female,45357.0,Email,Consideration,1432.8192532895482,0.014243042000000011,0.1047231609650394,20.0,8.745166275781635,1.7195520000000002,4.0,2.999999999999999,2.0,6.0,2198.0,IsConfid,ToolConfid,0
8303.0,52.0,Female,22985.0,Social Media,Consideration,3811.797608457356,0.083424037,0.1384330262747919,13.0,5.781170007534629,4.065523599455561,14.0,2.999999999999999,0.0,1.0,297.0,IsConfid,ToolConfid,0
9519.0,57.0,Male,63715.0,Social Media,Consideration,4496.073644096137,0.24149593764844,0.0331605753338456,44.0,2.204615766210233,7.628809075871342,85.0,4.0,2.0,1.0,4179.0,IsConfid,ToolConfid,0
9885.0,23.0,Male,147727.0,Referral,Consideration,877.4241467586544,0.110512906,0.124958223316921,3.0,1.3713847868586022,10.94530606234678,98.0,1.0,2.0,9.0,3312.0,IsConfid,ToolConfid,0
9199.0,46.0,Female,115002.0,Social Media,Awareness,6061.760989,0.049665638,0.035780643,3.0,8.824091183671747,4.530852945403144,59.0,16.0,2.0,6.0,2092.0,IsConfid,ToolConfid,0
8015.0,41.0,Female,39192.0,Email,Awareness,429.0792173674399,0.072889729,0.095388962,44.0,6.953694912,2.2520393830350898,33.0,0.0,1.0,1.0,4474.0,IsConfid,ToolConfid,0
8320.0,52.0,Female,65076.0,PPC,Awareness,4238.710869333922,0.060450508,0.053911843,45.0,2.851955007986383,4.377328023923936,98.0,2.000000000000001,2.0,3.0,4227.0,IsConfid,ToolConfid,0
9376.0,19.0,Female,144109.0,Referral,Consideration,2985.336025976336,0.08724397,0.1569699773114239,33.0,7.296591542,4.735508007561212,72.0,2.000000000000001,3.0,1.0,4367.0,IsConfid,ToolConfid,0
9172.0,68.0,Female,62139.0,Referral,Consideration,3210.4971424293385,0.061241843000000004,0.0143513721033654,46.0,2.846033621336498,6.579468487463561,56.0,1.0,4.0,7.0,1883.0,IsConfid,ToolConfid,0
9519.0,57.0,Male,63715.0,Social Media,Consideration,4496.073644096137,0.24149593764844,0.0331605753338456,44.0,2.204615766210233,7.628809075871342,85.0,4.0,2.0,1.0,4179.0,IsConfid,ToolConfid,0
8364.0,45.0,Female,42699.0,Social Media,Retention,2957.8015939148454,0.093754133,0.1316899175595166,45.0,9.463306742,8.717557301115745,13.0,2.000000000000001,0.0,0.0,7.0,IsConfid,ToolConfid,0
9373.0,68.0,Female,59605.0,Email,Awareness,1523.5257108232572,0.1530096628492903,0.044674737000000006,43.0,3.308818850478139,0.9961380194242402,61.0,16.0,6.0,1.0,443.0,IsConfid,ToolConfid,0
9752.0,58.0,Female,73046.0,Referral,Awareness,6277.047746280007,0.029906838220260606,0.03799279999999999,16.0,7.368154729899031,0.8268784623009635,39.0,0.0,2.0,6.0,3614.0,IsConfid,ToolConfid,0
9909.0,34.0,Female,22369.0,Email,Retention,4982.793251762692,0.064468325,0.1973192617265432,23.0,1.0913954191664255,8.219838755,54.0,11.0,1.0,5.0,40.0,IsConfid,ToolConfid,0
8212.0,49.0,Male,54094.0,Social Media,Retention,454.65351694879155,0.018119345417981714,0.1053305349643364,30.0,1.9407954767589874,12.12390981108774,33.0,18.0,2.0,0.0,2301.0,IsConfid,ToolConfid,0
8249.0,69.0,Female,37580.0,Referral,Awareness,2836.1701289520597,0.1555483240989902,0.1157442077905791,23.0,1.9022861755784426,0.5879704346491597,54.0,5.0,6.0,1.0,156.0,IsConfid,ToolConfid,0
8810.0,66.0,Female,92592.0,SEO,Consideration,711.9708143999997,0.1248756351985262,0.1047306857225707,1.0,8.007697312638712,3.4305287504690876,46.0,0.0,4.0,0.0,4480.0,IsConfid,ToolConfid,0
9271.0,53.0,Male,64200.0,Referral,Awareness,6081.776813,0.035639747,0.1995912187161988,18.0,2.8179411808849872,4.529062010791187,25.0,2.000000000000001,1.0,6.0,4018.0,IsConfid,ToolConfid,0
9824.0,57.0,Female,45357.0,Email,Consideration,1432.8192532895482,0.014243042000000011,0.1047231609650394,20.0,8.745166275781635,1.7195520000000002,4.0,2.999999999999999,2.0,6.0,2198.0,IsConfid,ToolConfid,0
9495.0,40.0,Female,116355.0,SEO,Conversion,2982.271818045756,0.063326474,0.054677267,9.0,7.345844178849648,1.5966869864429025,97.0,0.0,0.0,6.0,1322.0,IsConfid,ToolConfid,0
8113.0,25.0,Female,67659.0,Referral,Conversion,2135.8877121490145,0.041469984,0.0535687162928589,34.0,2.692540546444005,3.2341158317995955,72.0,8.0,0.0,0.0,4643.0,IsConfid,ToolConfid,0
9267.0,57.0,Male,83874.0,Referral,Consideration,6399.477074,0.10647907288949152,0.020163029,33.0,1.572327280575602,0.9292129898620267,73.0,0.0,0.0,6.0,1387.0,IsConfid,ToolConfid,0
9495.0,40.0,Female,116355.0,SEO,Conversion,2982.271818045756,0.063326474,0.054677267,9.0,7.345844178849648,1.5966869864429025,97.0,0.0,0.0,6.0,1322.0,IsConfid,ToolConfid,0
8667.0,52.0,Male,33423.0,PPC,Retention,2509.966157597048,0.2893077616153685,0.0483421384728384,8.0,1.6587730505320613,13.701065807784827,18.999999999999996,6.0,1.0,3.0,1675.0,IsConfid,ToolConfid,0
9519.0,57.0,Male,63715.0,Social Media,Consideration,4496.073644096137,0.24149593764844,0.0331605753338456,44.0,2.204615766210233,7.628809075871342,85.0,4.0,2.0,1.0,4179.0,IsConfid,ToolConfid,0
9414.0,64.0,Female,53062.0,Referral,Consideration,1181.9456357343688,0.095229376,0.06017059,27.0,8.092357150824213,1.3874709461105086,53.0,7.0,2.0,1.0,4368.0,IsConfid,ToolConfid,0
9373.0,68.0,Female,59605.0,Email,Awareness,1523.5257108232572,0.1530096628492903,0.044674737000000006,43.0,3.308818850478139,0.9961380194242402,61.0,16.0,6.0,1.0,443.0,IsConfid,ToolConfid,0
9271.0,53.0,Male,64200.0,Referral,Awareness,6081.776813,0.035639747,0.1995912187161988,18.0,2.8179411808849872,4.529062010791187,25.0,2.000000000000001,1.0,6.0,4018.0,IsConfid,ToolConfid,0
9172.0,68.0,Female,62139.0,Referral,Consideration,3210.4971424293385,0.061241843000000004,0.0143513721033654,46.0,2.846033621336498,6.579468487463561,56.0,1.0,4.0,7.0,1883.0,IsConfid,ToolConfid,0
8660.0,56.0,Female,88408.0,Email,Consideration,3437.933627283229,0.040135766,0.014307553057547398,4.0,4.673017170889285,13.137956170079148,32.0,13.0,1.0,4.0,3834.0,IsConfid,ToolConfid,0
8501.0,56.0,Male,48756.0,Social Media,Retention,1739.0127367740902,0.058853358999999994,0.084688261,1.0,1.3891979421942855,12.342669398267038,6.0,12.0,0.0,9.0,1633.0,IsConfid,ToolConfid,0
8320.0,52.0,Female,65076.0,PPC,Awareness,4238.710869333922,0.060450508,0.053911843,45.0,2.851955007986383,4.377328023923936,98.0,2.000000000000001,2.0,3.0,4227.0,IsConfid,ToolConfid,0
8249.0,69.0,Female,37580.0,Referral,Awareness,2836.1701289520597,0.1555483240989902,0.1157442077905791,23.0,1.9022861755784426,0.5879704346491597,54.0,5.0,6.0,1.0,156.0,IsConfid,ToolConfid,0
9678.0,61.0,Male,103459.0,PPC,Consideration,2072.351693521199,0.2550550027803836,0.1564198868401044,3.0,9.794529838637496,1.1883445078762973,68.0,4.0,5.0,0.0,3256.0,IsConfid,ToolConfid,0
9603.0,48.0,Male,134977.0,SEO,Consideration,7031.605036,0.070902515,0.0489883699411528,48.0,8.122919327882778,1.5299820520550202,96.0,0.0,0.0,2.0,62.0,IsConfid,ToolConfid,0
9376.0,19.0,Female,144109.0,Referral,Consideration,2985.336025976336,0.08724397,0.1569699773114239,33.0,7.296591542,4.735508007561212,72.0,2.000000000000001,3.0,1.0,4367.0,IsConfid,ToolConfid,0
8775.0,67.0,Male,101738.0,Referral,Retention,4142.958838,0.02243742923212519,0.085415533,0.0,7.347263714192531,3.826881540132917,88.0,10.0,2.0,4.0,389.0,IsConfid,ToolConfid,0
9596.0,66.0,Female,36076.0,Referral,Consideration,632.6311087621834,0.2354885904586076,0.010354043214098996,7.0,8.636235617524775,7.405850799540644,77.0,14.0,1.0,3.0,772.0000000000002,IsConfid,ToolConfid,0
8286.0,59.0,Female,24333.0,Referral,Retention,2649.600957381776,0.08874269,0.096911316,45.0,7.891711871397886,2.8326769737321316,34.0,0.0,2.0,6.0,3377.0,IsConfid,ToolConfid,0
9373.0,68.0,Female,59605.0,Email,Awareness,1523.5257108232572,0.1530096628492903,0.044674737000000006,43.0,3.308818850478139,0.9961380194242402,61.0,16.0,6.0,1.0,443.0,IsConfid,ToolConfid,0
8521.0,22.0,Male,58196.0,PPC,Conversion,2339.437081456101,0.083958179,0.0397792917951047,31.0,1.5857483834288044,11.965585234437189,87.0,14.0,2.0,1.0,2909.0,IsConfid,ToolConfid,0
9152.0,47.0,Male,111181.0,SEO,Awareness,3946.34245974896,0.1156206524136426,0.1515481099971828,9.999999999999998,4.142058687231623,8.004091100088324,35.0,4.0,0.0,1.0,3037.0,IsConfid,ToolConfid,0
9376.0,19.0,Female,144109.0,Referral,Consideration,2985.336025976336,0.08724397,0.1569699773114239,33.0,7.296591542,4.735508007561212,72.0,2.000000000000001,3.0,1.0,4367.0,IsConfid,ToolConfid,0
9267.0,57.0,Male,83874.0,Referral,Consideration,6399.477074,0.10647907288949152,0.020163029,33.0,1.572327280575602,0.9292129898620267,73.0,0.0,0.0,6.0,1387.0,IsConfid,ToolConfid,0
9134.0,61.0,Male,79185.0,Referral,Consideration,1211.717741957988,0.1322664960301417,0.043153832999999996,18.0,2.4129102320628624,7.707549754521623,7.0,1.0,2.0,0.0,2410.0,IsConfid,ToolConfid,0
9519.0,57.0,Male,63715.0,Social Media,Consideration,4496.073644096137,0.24149593764844,0.0331605753338456,44.0,2.204615766210233,7.628809075871342,85.0,4.0,2.0,1.0,4179.0,IsConfid,ToolConfid,0
