CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
8074.0,35.0,Female,144866.0,PPC,Awareness,6808.222286805579,0.059465113,0.088449469,49.0,3.811545261830956,5.691886045671894,0.0,8.0,1.0,8.0,3483.0,IsConfid,ToolConfid,1
8078.0,27.0,Male,59599.0,PPC,Consideration,7765.483774773485,0.1822554423056258,0.1816064839976559,37.0,4.166296478614447,5.902815262325685,90.0,11.0,8.0,6.0,4031.0,IsConfid,ToolConfid,1
8082.0,65.0,Male,90687.0,PPC,Consideration,5241.813541586949,0.2582209853844433,0.0172502049752676,25.0,3.8224671744173855,5.586708708218365,30.0,15.0,7.0,1.0,220.0,IsConfid,ToolConfid,1
8083.0,32.0,Female,46804.0,Referral,Retention,9799.203253819289,0.199133057,0.1308089077388223,34.0,5.5204757639096895,3.2425199051595213,49.0,14.0,4.0,4.0,4394.0,IsConfid,ToolConfid,1
8085.0,31.0,Female,52259.0,SEO,Awareness,6053.5350504487305,0.2218967779006267,0.0622793852455865,25.0,6.494317814415807,13.542031800936664,87.0,5.0,1.0,1.0,1884.0,IsConfid,ToolConfid,1
8090.0,62.0,Male,63560.0,Referral,Consideration,2047.731172080364,0.2102770033097787,0.081627754,34.0,6.913335432991241,9.865021138,67.0,12.0,5.0,4.0,3897.0,IsConfid,ToolConfid,1
8097.0,58.0,Male,23134.0,SEO,Retention,5091.776674384087,0.1908004696386405,0.0302214668158299,24.0,9.938337790280526,1.3036951327465784,13.0,8.0,7.0,4.0,205.0,IsConfid,ToolConfid,1
8099.0,32.0,Male,63199.0,Referral,Awareness,3684.910591710645,0.1080235344370034,0.1896657765908748,14.0,2.860981283331116,9.268680169670391,77.0,8.0,1.0,4.0,3514.0,IsConfid,ToolConfid,1
8101.0,18.0,Female,144925.0,Email,Consideration,3251.440308172347,0.1107008938820623,0.037622894,36.0,9.043198028312194,5.626645702776845,21.0,0.0,9.0,6.0,4525.0,IsConfid,ToolConfid,1
8104.0,26.0,Female,40113.0,Referral,Awareness,7182.000108052069,0.2314337403875998,0.1024902186418191,44.0,4.277892731,10.819372891745626,45.0,17.0,6.0,7.0,272.0,IsConfid,ToolConfid,1
8109.0,41.0,Female,101617.0,Email,Retention,6796.130672983632,0.2191032925273127,0.039145154,22.0,6.076539536552475,8.519137530564635,18.0,5.0,4.0,8.0,2647.0,IsConfid,ToolConfid,1
8112.0,34.0,Female,97818.0,PPC,Conversion,9784.231517619177,0.1286260605806613,0.067400155,38.0,1.530058864615281,0.716237091,23.0,11.0,0.0,1.0,3469.0,IsConfid,ToolConfid,1
8113.0,25.0,Female,67659.0,Referral,Conversion,2135.8877121490145,0.041469984,0.0535687162928589,34.0,2.692540546444005,3.234115831799596,72.0,8.0,0.0,0.0,4643.0,IsConfid,ToolConfid,0
8114.0,52.0,Male,127601.0,Referral,Retention,5812.980285489681,0.060185569,0.1142513405797737,28.0,4.153135931567241,5.798091617120452,73.0,3.0,7.0,8.0,162.0,IsConfid,ToolConfid,1
8118.0,59.0,Female,44406.0,SEO,Conversion,2013.365346341332,0.279516746100676,0.0395745718411871,31.0,1.7252798135894871,13.976174885706971,39.0,10.0,0.0,9.0,2597.0,IsConfid,ToolConfid,1
8120.0,58.0,Female,116822.0,SEO,Conversion,8125.4230958051985,0.043149191,0.05884555,47.0,8.006947028972444,13.967861700766468,45.0,9.0,0.0,2.0,3803.0,IsConfid,ToolConfid,1
8128.0,65.0,Male,33448.0,SEO,Awareness,8018.596395353622,0.070203759,0.056631464,24.0,5.821790638361078,2.4567336911387727,69.0,7.0,8.0,3.0,596.0,IsConfid,ToolConfid,1
8130.0,41.0,Female,93158.0,Referral,Conversion,6150.429453240376,0.0490760104595607,0.1952108637507155,13.0,5.082772555163736,3.668285627246086,27.0,19.0,6.0,5.0,2530.0,IsConfid,ToolConfid,1
8131.0,54.0,Female,126384.0,Social Media,Conversion,5210.551665767937,0.2675522792399051,0.081464643,35.0,9.390784344018265,12.587655232225988,53.0,4.0,6.0,0.0,3755.0,IsConfid,ToolConfid,1
8134.0,57.0,Male,121860.0,Email,Awareness,2713.5364869510427,0.1502749803809837,0.0479262723131476,8.0,1.6220441169682966,10.805771290500523,47.0,19.0,5.0,8.0,2601.0,IsConfid,ToolConfid,1
8139.0,52.0,Female,72256.0,PPC,Awareness,9815.352299162849,0.042620289,0.1347426242344816,38.0,6.420756803381238,5.011487334042284,45.0,14.0,4.0,8.0,2995.0,IsConfid,ToolConfid,1
8148.0,56.0,Male,71431.0,SEO,Consideration,1171.382193317313,0.028582473,0.046594868,40.0,4.909186607249927,4.671429645066419,61.0,8.0,4.0,8.0,2876.0,IsConfid,ToolConfid,1
8150.0,26.0,Male,98411.0,SEO,Conversion,8212.689483,0.0361504088387932,0.088966439,47.0,5.193701565566775,3.3152932099850814,71.0,4.0,2.0,4.0,4.0,IsConfid,ToolConfid,1
8152.0,32.0,Female,37536.0,SEO,Retention,3591.1835846895915,0.2012423788039423,0.04192453,34.0,1.8739989058625648,9.376403945,48.0,3.0,8.0,5.0,2692.0,IsConfid,ToolConfid,1
8158.0,56.0,Male,30367.0,SEO,Consideration,8948.689551336192,0.2764366110918912,0.091801385,9.0,8.207214045,3.1082117515672487,47.0,10.0,0.0,8.0,2497.0,IsConfid,ToolConfid,1
8162.0,21.0,Female,108636.0,Email,Awareness,8895.104733715523,0.1362149294851684,0.1601538338122035,30.0,4.784852305949919,14.6801277708446,95.0,3.0,7.0,7.0,3180.0,IsConfid,ToolConfid,1
8164.0,54.0,Female,45063.0,Social Media,Consideration,6484.464562,0.0412213522537223,0.1109024712967079,34.0,6.8989919231342745,9.979531017935834,85.0,4.0,4.0,8.0,4269.0,IsConfid,ToolConfid,1
8168.0,32.0,Male,32693.0,SEO,Retention,6299.941630174636,0.1815331228792928,0.1150549552018342,43.0,4.926918619050181,1.533284513123931,80.0,16.0,8.0,5.0,412.0,IsConfid,ToolConfid,1
8186.0,37.0,Female,34999.0,Referral,Conversion,3112.537345427424,0.1275019809536983,0.016136239,42.0,8.561680390435637,9.449310929280614,14.0,1.0,3.0,3.0,4419.0,IsConfid,ToolConfid,1
8190.0,42.0,Female,23476.0,SEO,Retention,7128.007997505944,0.096728298,0.094266277,3.0,9.752248224830184,12.695338991612228,56.0,7.0,7.0,2.0,1278.0,IsConfid,ToolConfid,1
8191.0,56.0,Female,137393.0,PPC,Awareness,7198.570232559001,0.1261816153722102,0.057183185,23.0,3.652049844,14.75060064764697,62.0,5.0,0.0,1.0,3056.0,IsConfid,ToolConfid,1
8195.0,69.0,Female,97994.0,Referral,Consideration,7190.002657606533,0.081956258,0.025017824,42.0,8.465323754551132,14.229486533040324,52.0,7.0,5.0,1.0,50.0,IsConfid,ToolConfid,1
8199.0,56.0,Male,31164.0,Social Media,Awareness,4428.819556762612,0.1814887836618372,0.1746324432593934,25.0,9.995795389014674,13.325239928866695,67.0,19.0,0.0,3.0,2141.0,IsConfid,ToolConfid,1
8201.0,25.0,Female,88560.0,PPC,Consideration,460.0712540976039,0.082635354,0.060267203,43.0,8.203877267,14.296397353170176,71.0,7.0,1.0,2.0,1764.0,IsConfid,ToolConfid,1
8212.0,49.0,Male,54094.0,Social Media,Retention,454.65351694879166,0.0181193454179817,0.1053305349643364,30.0,1.9407954767589877,12.12390981108774,33.0,18.0,2.0,0.0,2301.0,IsConfid,ToolConfid,0
8214.0,58.0,Male,29217.0,SEO,Retention,4561.405606086364,0.1624659354843777,0.084340289,43.0,7.317400896914812,4.817973721221428,17.0,5.0,9.0,7.0,2906.0,IsConfid,ToolConfid,1
8215.0,69.0,Female,135049.0,Referral,Awareness,7007.482638,0.047589516,0.1266963938190839,42.0,9.285291884287783,12.923001137841016,72.0,3.0,7.0,9.0,2689.0,IsConfid,ToolConfid,1
8217.0,66.0,Female,86141.0,Social Media,Awareness,9764.948653,0.2868427865836956,0.1445526136652397,6.0,9.719967715,1.322604384083288,69.0,0.0,6.0,8.0,3798.0,IsConfid,ToolConfid,1
8220.0,56.0,Female,70822.0,Referral,Retention,287.76720883730763,0.1214352927197401,0.086938963,46.0,2.0306591101089766,6.209882114286802,81.0,15.0,6.0,7.0,1749.0,IsConfid,ToolConfid,1
8222.0,20.0,Female,128793.0,Social Media,Conversion,7909.463069899316,0.06621503,0.057463292,21.0,6.049166614018771,13.16820645849578,35.0,4.0,6.0,0.0,2220.0,IsConfid,ToolConfid,1
8225.0,66.0,Male,73595.0,SEO,Conversion,3226.813661594306,0.2452875049194981,0.073149548,37.0,9.55244059281564,9.718731020107386,17.0,5.0,1.0,6.0,2138.0,IsConfid,ToolConfid,1
8240.0,49.0,Female,146358.0,Referral,Consideration,4114.616753881308,0.2766527607694659,0.1770073007021241,36.0,8.226681715,13.325716849423005,0.0,11.0,3.0,8.0,2612.0,IsConfid,ToolConfid,1
8243.0,21.0,Male,65389.0,Social Media,Consideration,2449.2604573264944,0.2049950944953114,0.0165354454190957,40.0,5.589096358107261,12.621812728000677,26.0,17.0,1.0,3.0,4468.0,IsConfid,ToolConfid,1
8245.0,34.0,Female,59116.0,Social Media,Consideration,9124.734937960033,0.1177500414426592,0.030810371,10.0,2.126101800437972,11.259084463501814,61.0,10.0,5.0,2.0,110.0,IsConfid,ToolConfid,1
8246.0,55.0,Male,76922.0,Email,Consideration,1025.7793576744816,0.098577011,0.1792517786804908,49.0,5.795085115605641,1.388761865518711,80.0,18.0,8.0,8.0,865.0,IsConfid,ToolConfid,1
8249.0,69.0,Female,37580.0,Referral,Awareness,2836.1701289520597,0.1555483240989902,0.1157442077905791,23.0,1.9022861755784424,0.5879704346491599,54.0,5.0,6.0,1.0,156.0,IsConfid,ToolConfid,0
8251.0,23.0,Male,20823.0,Social Media,Conversion,7180.959417457151,0.092443115,0.054673948,12.0,6.496904831695697,0.736383697,68.0,15.0,0.0,9.0,1817.0,IsConfid,ToolConfid,1
8253.0,28.0,Female,112008.0,Referral,Conversion,4579.748523117811,0.088917257,0.1547840778557563,17.0,9.420640115312963,13.269170993196637,72.0,15.0,3.0,5.0,1732.0,IsConfid,ToolConfid,1
8255.0,33.0,Female,97991.0,PPC,Awareness,3087.651420224512,0.2787416707293189,0.093406991,46.0,5.770991393,12.279976362551889,33.0,18.0,3.0,0.0,2632.0,IsConfid,ToolConfid,1
8257.0,26.0,Female,102455.0,Email,Retention,1954.4060862976075,0.099462598,0.1149511741908651,29.0,3.0288148940182174,6.796711725080674,96.0,3.0,4.0,0.0,3193.0,IsConfid,ToolConfid,1
8258.0,23.0,Female,132540.0,Referral,Conversion,3652.8400450746894,0.081626467,0.075738546,46.0,4.759766816808362,11.981921553961968,37.0,4.0,4.0,5.0,2234.0,IsConfid,ToolConfid,1
8261.0,20.0,Female,96355.0,PPC,Conversion,6557.005961987959,0.1841674831174905,0.1184112445943124,18.0,4.944718890658451,9.4605100565077,19.0,18.0,1.0,6.0,3300.0,IsConfid,ToolConfid,1
8262.0,37.0,Male,142225.0,Social Media,Consideration,6514.398566885354,0.2756410906742444,0.057054266,9.0,5.297809252413133,5.696002862215592,18.0,2.0,0.0,2.0,3202.0,IsConfid,ToolConfid,1
8263.0,53.0,Male,31969.0,Email,Awareness,828.1826842657632,0.1574816717828423,0.1554472604435011,0.0,7.673379115,11.309360903317492,4.0,7.0,0.0,6.0,3769.0,IsConfid,ToolConfid,1
8265.0,43.0,Male,37333.0,Email,Retention,5738.620880311425,0.073472715,0.1523758376873627,10.0,4.983678433212175,14.487627112242386,92.0,16.0,9.0,2.0,3069.0,IsConfid,ToolConfid,1
8266.0,20.0,Female,97236.0,PPC,Retention,3253.6661612807184,0.2775080622286608,0.1200129885116658,3.0,6.154328401922568,10.138804765694044,25.0,0.0,5.0,4.0,1636.0,IsConfid,ToolConfid,1
8271.0,69.0,Male,31945.0,PPC,Awareness,1509.485213471665,0.1485063004623143,0.1587766975332102,22.0,5.954944620627014,14.636901111753716,44.0,9.0,9.0,3.0,2693.0,IsConfid,ToolConfid,1
8273.0,50.0,Female,66526.0,SEO,Conversion,9594.498142827746,0.1839143681289861,0.027780564630432,47.0,7.840693796992175,7.814360818032827,57.0,15.0,6.0,9.0,1722.0,IsConfid,ToolConfid,1
8278.0,18.0,Female,136524.0,Social Media,Consideration,2486.1241217212137,0.0116012287365773,0.1111316946519935,17.0,7.087322958345025,10.59685118366692,13.0,14.0,4.0,6.0,563.0,IsConfid,ToolConfid,1
8281.0,42.0,Female,108896.0,Social Media,Awareness,3792.21411434394,0.2144733136496438,0.066804393,46.0,6.244635112,8.550446944673153,50.0,9.0,8.0,1.0,3654.0,IsConfid,ToolConfid,1
8282.0,67.0,Female,98349.0,SEO,Consideration,3811.129836552506,0.2365234247052436,0.073706347,22.0,8.206170226245058,3.492321523765175,7.0,5.0,0.0,8.0,2414.0,IsConfid,ToolConfid,1
8283.0,40.0,Female,135036.0,Social Media,Conversion,7593.279083377931,0.2024205712287527,0.0173354997834188,5.0,1.2339004436474923,11.970677531148583,47.0,19.0,3.0,0.0,1609.0,IsConfid,ToolConfid,1
8284.0,48.0,Female,24601.0,Referral,Conversion,3021.195244823705,0.1916875752919087,0.064100723,6.0,4.926162160361816,13.38113464,11.0,4.0,9.0,0.0,184.0,IsConfid,ToolConfid,1
8286.0,59.0,Female,24333.0,Referral,Retention,2649.600957381776,0.08874269,0.096911316,45.0,7.891711871397886,2.832676973732132,34.0,0.0,2.0,6.0,3377.0,IsConfid,ToolConfid,0
8287.0,52.0,Male,90935.0,SEO,Retention,3934.712843194172,0.1208847836597246,0.097556705,14.0,5.051678533009159,0.5739739864183563,69.0,14.0,7.0,8.0,1863.0,IsConfid,ToolConfid,1
8290.0,43.0,Female,71337.0,SEO,Retention,7426.074376450507,0.095644352,0.097985502,31.0,2.389858897335857,13.924225323629134,10.0,11.0,9.0,1.0,4697.0,IsConfid,ToolConfid,1
8294.0,19.0,Female,109229.0,SEO,Retention,7118.155619624044,0.2182582446646581,0.1966362333460644,5.0,9.077180711176082,8.433307100492247,27.0,14.0,3.0,7.0,1192.0,IsConfid,ToolConfid,1
8303.0,52.0,Female,22985.0,Social Media,Consideration,3811.797608457356,0.083424037,0.1384330262747919,13.0,5.781170007534629,4.065523599455561,14.0,3.0,0.0,1.0,297.0,IsConfid,ToolConfid,0
8304.0,36.0,Female,81794.0,SEO,Awareness,1407.9448793521992,0.1676257191082442,0.1704125330979441,46.0,6.896703833767982,13.96178629883928,75.0,8.0,5.0,3.0,859.0,IsConfid,ToolConfid,1
8308.0,37.0,Male,53326.0,Email,Awareness,2799.6214964758306,0.1210998380635723,0.0129516619669501,43.0,2.8160990292602923,2.9058492137423104,56.0,11.0,1.0,7.0,3241.0,IsConfid,ToolConfid,0
8312.0,69.0,Male,35667.0,SEO,Awareness,8275.587475868208,0.1774797307946324,0.0293791549218262,34.0,5.994822477168038,4.718517004051392,0.0,3.0,8.0,6.0,1675.0,IsConfid,ToolConfid,1
8313.0,28.0,Male,38065.0,Referral,Awareness,7187.079419836161,0.2323890390428664,0.049334784,46.0,2.1331309231850035,7.411403647535277,10.0,1.0,9.0,6.0,1269.0,IsConfid,ToolConfid,1
8320.0,52.0,Female,65076.0,PPC,Awareness,4238.710869333922,0.060450508,0.053911843,45.0,2.851955007986383,4.377328023923936,98.0,2.0,2.0,3.0,4227.0,IsConfid,ToolConfid,0
8322.0,42.0,Female,116319.0,PPC,Conversion,1580.0828242442606,0.1683169309038166,0.197489164975145,2.0,8.720162252187556,2.505235409340849,50.0,0.0,8.0,6.0,3625.0,IsConfid,ToolConfid,1
8323.0,52.0,Male,70393.0,Social Media,Consideration,5141.013149833488,0.1090808278262824,0.073714691,38.0,9.048921608961493,14.960526823965916,52.0,19.0,0.0,5.0,2268.0,IsConfid,ToolConfid,1
8325.0,46.0,Male,121341.0,Social Media,Conversion,3980.4976772641785,0.2245518963505696,0.1922133648641585,16.0,1.6974880521189415,1.3475889594141568,64.0,1.0,0.0,5.0,1301.0,IsConfid,ToolConfid,1
8326.0,35.0,Male,77505.0,Referral,Conversion,529.1968198,0.1127840570760501,0.1657232678860378,14.0,7.401988772276491,9.379926651947327,79.0,10.0,9.0,5.0,4163.0,IsConfid,ToolConfid,1
8328.0,35.0,Female,51300.0,Email,Awareness,2981.938564719032,0.028621833,0.04210345,38.0,9.936175410830792,10.925507185148602,27.0,14.0,3.0,3.0,4166.0,IsConfid,ToolConfid,1
8330.0,52.0,Male,48896.0,SEO,Awareness,3310.154206909825,0.1133580577101335,0.1035603862579928,19.0,8.128282705704791,5.774312886099083,71.0,7.0,7.0,1.0,4625.0,IsConfid,ToolConfid,1
8332.0,58.0,Male,122979.0,PPC,Retention,8206.31193,0.1325541792046081,0.1818538021926244,34.0,6.585236090962183,6.981373663144549,94.0,5.0,0.0,8.0,4552.0,IsConfid,ToolConfid,1
8334.0,50.0,Female,47606.0,Social Media,Awareness,3292.539661823561,0.1760149511967994,0.064666752,4.0,9.723343848492684,1.9753774151184744,34.0,7.0,4.0,9.0,739.0,IsConfid,ToolConfid,1
8337.0,31.0,Male,27551.0,PPC,Consideration,9339.680377528426,0.1900791582430999,0.032678934,49.0,3.557384874925141,13.27482113116877,29.0,13.0,1.0,1.0,3824.0,IsConfid,ToolConfid,1
8343.0,20.0,Male,133216.0,Email,Consideration,8208.781365583429,0.1663875649143739,0.052162193,26.0,4.849339315547479,12.271164388274563,42.0,10.0,5.0,9.0,4101.0,IsConfid,ToolConfid,1
8353.0,55.0,Female,135199.0,Social Media,Conversion,1526.443094,0.2438339813116734,0.05992242,38.0,6.194199521841173,9.226143458008709,84.0,14.0,7.0,6.0,2332.0,IsConfid,ToolConfid,1
8354.0,55.0,Female,126745.0,Social Media,Conversion,3554.97849726726,0.2173059416127546,0.1088632117628748,49.0,7.738904145282676,2.2813052231798263,36.0,14.0,9.0,6.0,3517.0,IsConfid,ToolConfid,1
8356.0,68.0,Male,127519.0,Referral,Conversion,1473.951839656626,0.073728404,0.104482406933688,2.0,2.119440227149255,13.380648397617398,31.0,1.0,1.0,3.0,1188.0,IsConfid,ToolConfid,0
8364.0,45.0,Female,42699.0,Social Media,Retention,2957.8015939148454,0.093754133,0.1316899175595166,45.0,9.463306742,8.717557301115745,13.0,2.0,0.0,0.0,7.0,IsConfid,ToolConfid,0
8368.0,65.0,Male,25413.0,Social Media,Retention,487.2442301593106,0.120717876275672,0.0308215220009482,26.0,5.9984289203484185,7.0215598298682345,50.0,9.0,1.0,4.0,1420.0,IsConfid,ToolConfid,1
8369.0,36.0,Female,59305.0,PPC,Retention,237.51233616605327,0.018941504107479,0.152217304194428,0.0,5.6168239195018685,11.947963036079535,83.0,6.0,2.0,8.0,1256.0,IsConfid,ToolConfid,1
8372.0,66.0,Female,86778.0,Referral,Awareness,2756.821962898638,0.081970147,0.1621510105469956,37.0,3.596680095388756,4.094762911441379,96.0,19.0,2.0,3.0,2382.0,IsConfid,ToolConfid,1
8375.0,45.0,Female,96023.0,Social Media,Retention,7824.310334802829,0.2457398507830535,0.1739186924929686,29.0,1.1248036430060102,2.053325688,18.0,1.0,0.0,5.0,4605.0,IsConfid,ToolConfid,1
8382.0,54.0,Female,77333.0,PPC,Conversion,5739.217879099025,0.1847161758647418,0.066872432,9.0,8.350278720311778,14.451747287296495,7.0,17.0,5.0,6.0,1109.0,IsConfid,ToolConfid,1
8391.0,38.0,Male,23436.0,Referral,Retention,1131.3629178292686,0.2091281659394398,0.1780644090491448,39.0,2.714786401,1.906094345132841,73.0,13.0,9.0,7.0,1889.0,IsConfid,ToolConfid,1
8393.0,40.0,Male,60857.0,SEO,Consideration,8154.133243138847,0.1918678828686022,0.06566838,37.0,9.909640742647674,13.885250198309006,84.0,19.0,2.0,9.0,3444.0,IsConfid,ToolConfid,1
8394.0,50.0,Male,36057.0,SEO,Conversion,9298.982352,0.2488369504807557,0.0258769825800505,24.0,9.218782222230011,2.8907299679141936,41.0,1.0,4.0,6.0,3827.0,IsConfid,ToolConfid,1
8395.0,20.0,Male,21310.0,Referral,Awareness,2074.809282595502,0.10883838643404,0.1026856770407314,42.0,5.712564039354319,14.788089397742676,17.0,2.0,7.0,2.0,2905.0,IsConfid,ToolConfid,1
8400.0,20.0,Male,98993.0,Social Media,Conversion,4965.971346539891,0.1211812181109329,0.156892988,28.0,2.655274730966616,5.638440015105683,26.0,4.0,7.0,6.0,4059.0,IsConfid,ToolConfid,1
8403.0,41.0,Male,28906.0,PPC,Retention,3520.5247154235703,0.111165203394384,0.055066687,33.0,2.4661787797587547,14.798148418271184,46.0,14.0,4.0,7.0,450.0,IsConfid,ToolConfid,1
8404.0,67.0,Male,29868.0,Referral,Awareness,2299.784089,0.2127319341180124,0.1378784694683864,45.0,8.035460653902733,5.457047726813223,92.0,12.0,3.0,7.0,4764.0,IsConfid,ToolConfid,1
8409.0,19.0,Female,53149.0,Social Media,Conversion,112.30449862192212,0.0223387950884843,0.0180635005711278,8.0,1.852380904450591,14.569955005379883,15.0,6.0,4.0,9.0,4211.0,IsConfid,ToolConfid,1
8411.0,59.0,Female,133591.0,Email,Consideration,6270.229696437084,0.2229641230412516,0.166002813374149,35.0,7.3094837734344225,1.8724278759444837,55.0,3.0,0.0,0.0,1238.0,IsConfid,ToolConfid,1
8412.0,19.0,Male,87381.0,Referral,Consideration,5194.612371331071,0.2894505570529972,0.0476688027788724,9.0,3.413755318144861,14.818799730985369,65.0,16.0,4.0,1.0,3635.0,IsConfid,ToolConfid,1
8414.0,34.0,Male,49858.0,Referral,Consideration,8292.272183936419,0.0339902761592249,0.094817368,31.0,3.572456866090296,5.508602912321005,26.0,10.0,3.0,4.0,4700.0,IsConfid,ToolConfid,1
8419.0,65.0,Female,112203.0,Email,Conversion,5804.857676199758,0.2305695934430884,0.1408816681728009,42.0,7.480132065877874,5.052485074578472,7.0,2.0,6.0,7.0,3197.0,IsConfid,ToolConfid,1
8422.0,59.0,Male,110429.0,Email,Awareness,4308.200380335258,0.1643794838774873,0.1918767149848946,32.0,9.502793950542568,10.547905482907142,58.0,18.0,0.0,0.0,3441.0,IsConfid,ToolConfid,1
